order_date,store_name,store_type,city,state,product_name,category,quantity,unit_price,total_amount,channel,return_reason
2023-11-23,Gaikwad Store,Kirana,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,15,550,8250,Offline,
2023-11-26,Shah General,Kirana,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,27,70,1890,Offline,
2023-11-24,Reliance Fresh Baner,Supermarket,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,38,30,1140,Online,
2023-11-08,Shinde Traders,Kirana,Pune,Maharashtra,NexaGold Red Chilli 200g,Spices,11,140,1540,Online,
2023-11-07,Bhat Store,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,16,280,4480,Online,
2023-11-07,Kulkarni Store,Kirana,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,24,280,6720,Online,
2023-11-02,Pawar General,Kirana,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,27,350,9450,Online,
2023-11-04,Kulkarni Store,Kirana,Solapur,Maharashtra,NexaCare Soap 100g,Personal Care,8,110,880,Offline,Wrong Item
2023-11-17,Shah General,Kirana,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,26,280,7280,Offline,
2023-11-05,Sharma Kirana,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,4,30,120,Online,
2023-11-10,Patel Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,38,70,2660,Offline,
2023-11-11,Mishra Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,38,30,1140,Offline,
2023-11-04,Joshi Traders,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,34,50,1700,Online,
2023-11-26,Big Bazaar Vadodara,Supermarket,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,2,70,140,Online,
2023-11-10,More Supermarket Viman Nagar,Supermarket,Ahmedabad,Gujarat,NexaGold Garam Masala 100g,Spices,21,70,1470,Offline,Late Delivery
2023-11-28,Pandey Store,Kirana,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,9,550,4950,Online,
2023-11-05,Chavan Traders,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,4,110,440,Offline,
2023-11-04,Patel Kirana,Kirana,Rajkot,Gujarat,NexaGold Garam Masala 100g,Spices,28,30,840,Online,
2023-11-18,Joshi Traders,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 10kg,Atta,3,50,150,Online,Late Delivery
2023-11-09,Pandey Store,Kirana,Solapur,Maharashtra,NexaCare Soap 100g,Personal Care,4,30,120,Online,
2023-11-10,D-Mart Ahmedabad SG Highway,Supermarket,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,12,50,600,Offline,Damaged
2023-11-08,Pandey Store,Kirana,Vadodara,Gujarat,NexaCrunch Chips 100g,Snacks,32,280,8960,Online,
2023-11-15,Jadhav Store,Kirana,Ahmedabad,Gujarat,NexaGold Moong Dal 1kg,Dal,16,30,480,Offline,
2023-11-15,Patel Kirana,Kirana,Aurangabad,Maharashtra,NexaCrunch Namkeen 150g,Snacks,4,140,560,Offline,
2023-11-26,Thakur Traders,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,14,550,7700,Offline,
2023-11-09,Big Bazaar Vadodara,Supermarket,Nagpur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,38,550,20900,Online,Damaged
2023-11-04,Deshmukh Provisions,Kirana,Rajkot,Gujarat,NexaGold Chana Dal 1kg,Dal,6,350,2100,Online,
2023-11-15,Reliance Fresh Baner,Supermarket,Nashik,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,30,350,10500,Offline,
2023-11-20,Shinde Traders,Kirana,Nashik,Maharashtra,NexaFresh Mango Juice 1L,Beverages,36,30,1080,Offline,
2023-11-13,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,39,30,1170,Offline,
2023-11-14,Shinde Traders,Kirana,Surat,Gujarat,NexaGold Red Chilli 200g,Spices,17,550,9350,Offline,
2023-11-16,Deshpande Store,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,5,70,350,Offline,Late Delivery
2023-11-03,Sawant Traders,Kirana,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,22,70,1540,Offline,
2023-11-05,Rajput Provisions,Kirana,Solapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,28,140,3920,Offline,Late Delivery
2023-11-04,Joshi Traders,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,22,550,12100,Offline,Wrong Item
2023-11-07,Reliance Fresh Wakad,Supermarket,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,30,350,10500,Offline,
2023-11-04,Bhosale Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,16,70,1120,Offline,Damaged
2023-11-21,Bhat Store,Kirana,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,37,280,10360,Offline,
2023-11-17,Sawant Traders,Kirana,Solapur,Maharashtra,NexaClean Dishwash 500ml,Household,9,30,270,Online,Wrong Item
2023-11-03,More Supermarket Viman Nagar,Supermarket,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,1,110,110,Online,
2023-11-21,Mishra Provisions,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,21,280,5880,Online,Wrong Item
2023-11-14,Khare Kirana,Kirana,Nashik,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,5,50,250,Offline,Wrong Item
2023-11-02,Apte Traders,Kirana,Surat,Gujarat,NexaGold Turmeric 200g,Spices,7,30,210,Online,
2023-11-20,Chavan Traders,Kirana,Surat,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,14,550,7700,Online,Damaged
2023-11-09,Chavan Traders,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,40,70,2800,Online,
2023-11-13,D-Mart Hinjewadi,Supermarket,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,24,140,3360,Online,Damaged
2023-11-03,Kulkarni Store,Kirana,Pune,Maharashtra,NexaCrunch Namkeen 150g,Snacks,24,110,2640,Offline,
2023-11-23,Apte Traders,Kirana,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,26,50,1300,Offline,
2023-11-06,Parmar General,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,4,50,200,Offline,
2023-11-10,Chavan Traders,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,18,140,2520,Online,Damaged
2023-11-07,Gaikwad Store,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,19,350,6650,Offline,
2023-11-28,Sawant Traders,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,37,70,2590,Offline,
2023-11-17,Gupta Store,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,10,550,5500,Online,Late Delivery
2023-11-27,Big Bazaar Vadodara,Supermarket,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,14,550,7700,Online,
2023-11-03,Pandey Store,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,13,50,650,Offline,Wrong Item
2023-11-24,Chavan Traders,Kirana,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,11,350,3850,Offline,Late Delivery
2023-11-28,Reliance Fresh Rajkot,Supermarket,Aurangabad,Maharashtra,NexaGold Garam Masala 100g,Spices,24,550,13200,Offline,
2023-11-16,Pawar General,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,1,110,110,Offline,
2023-11-05,Bhosale Provisions,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,18,50,900,Offline,Damaged
2023-11-24,Patil General,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,1,50,50,Offline,
2023-11-19,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,20,110,2200,Offline,
2023-11-07,Gupta Store,Kirana,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,4,350,1400,Offline,
2023-11-11,Reliance Fresh Rajkot,Supermarket,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,14,350,4900,Online,Late Delivery
2023-11-01,Sharma Kirana,Kirana,Vadodara,Gujarat,NexaClean Dishwash 500ml,Household,5,110,550,Offline,Late Delivery
2023-11-13,Patel Kirana,Kirana,Ahmedabad,Gujarat,NexaCrunch Chips 100g,Snacks,12,70,840,Offline,
2023-11-09,Yadav General,Kirana,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,27,280,7560,Offline,Late Delivery
2023-11-10,Star Bazaar Pune,Supermarket,Ahmedabad,Gujarat,NexaClean Dishwash 500ml,Household,1,140,140,Offline,Damaged
2023-11-24,Kulkarni Store,Kirana,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,13,30,390,Offline,Damaged
2023-11-26,Bhosale Provisions,Kirana,Aurangabad,Maharashtra,NexaCare Soap 100g,Personal Care,33,50,1650,Offline,
2023-11-26,Apte Traders,Kirana,Nagpur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,31,350,10850,Online,
2023-11-04,Thakur Traders,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli 200g,Spices,26,50,1300,Offline,Late Delivery
2023-11-10,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,9,30,270,Offline,
2023-11-11,Sharma Kirana,Kirana,Surat,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,37,550,20350,Offline,Damaged
2023-11-21,Sawant Traders,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,7,280,1960,Online,
2023-11-12,Pawar General,Kirana,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,35,280,9800,Offline,
2023-11-20,Patil General,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 10kg,Atta,36,550,19800,Offline,
2023-11-14,Bhat Store,Kirana,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,1,110,110,Offline,Late Delivery
2023-11-21,Shinde Traders,Kirana,Ahmedabad,Gujarat,NexaFresh Mango Juice 1L,Beverages,20,30,600,Offline,
2023-11-23,Deshpande Store,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,20,140,2800,Offline,Damaged
2023-11-18,Shah General,Kirana,Aurangabad,Maharashtra,NexaCrunch Chips 100g,Snacks,25,30,750,Offline,
2023-11-10,Shinde Traders,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,35,30,1050,Offline,Damaged
2023-11-23,Gupta Store,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,37,70,2590,Offline,
2023-11-10,D-Mart Hinjewadi,Supermarket,Pune,Maharashtra,NexaGold Turmeric 200g,Spices,14,30,420,Offline,
2023-11-09,Shinde Traders,Kirana,Kolhapur,Maharashtra,NexaCrunch Chips 100g,Snacks,13,70,910,Offline,
2023-11-26,Gaikwad Store,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,3,70,210,Offline,Wrong Item
2023-11-06,Chavan Traders,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,25,140,3500,Offline,Late Delivery
2023-11-11,Gaikwad Store,Kirana,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,18,50,900,Offline,Damaged
2023-11-27,Mehta Kirana,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,30,280,8400,Offline,Late Delivery
2023-11-01,D-Mart Kothrud,Supermarket,Ahmedabad,Gujarat,NexaCrunch Chips 100g,Snacks,11,350,3850,Offline,
2023-11-08,Sharma Kirana,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,11,50,550,Online,
2023-11-11,Gokhale Provisions,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,16,550,8800,Offline,Late Delivery
2023-11-08,Pandey Store,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,22,30,660,Online,
2023-11-06,D-Mart Ahmedabad SG Highway,Supermarket,Ahmedabad,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,4,70,280,Offline,
2023-11-11,Shah General,Kirana,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,8,70,560,Offline,Late Delivery
2023-11-03,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaFresh Mango Juice 1L,Beverages,2,550,1100,Offline,
2023-11-02,Deshmukh Provisions,Kirana,Aurangabad,Maharashtra,NexaCrunch Namkeen 150g,Snacks,6,30,180,Online,
2023-11-11,Bhosale Provisions,Kirana,Vadodara,Gujarat,NexaGold Turmeric 200g,Spices,38,110,4180,Offline,
2023-11-15,Reliance Fresh Wakad,Supermarket,Solapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,7,50,350,Online,Wrong Item
2023-11-28,Deshpande Store,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,2,280,560,Online,Damaged
2023-11-10,Patil General,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 5kg,Atta,20,110,2200,Online,
2023-11-21,Patil General,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,23,70,1610,Offline,Wrong Item
2023-11-19,D-Mart Ahmedabad SG Highway,Supermarket,Rajkot,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,23,550,12650,Offline,
2023-11-04,Nair Kirana,Kirana,Nagpur,Maharashtra,NexaGold Moong Dal 1kg,Dal,37,350,12950,Offline,
2023-11-07,Khare Kirana,Kirana,Pune,Maharashtra,NexaGold Red Chilli 200g,Spices,7,70,490,Offline,Late Delivery
2023-11-12,Rajput Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,30,70,2100,Online,
2023-11-10,Joshi Traders,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,10,70,700,Offline,
2023-11-05,Desai Provisions,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,9,30,270,Offline,
2023-11-09,Big Bazaar Vadodara,Supermarket,Rajkot,Gujarat,NexaGold Moong Dal 1kg,Dal,34,350,11900,Offline,Wrong Item
2023-11-15,Gokhale Provisions,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,37,50,1850,Offline,Damaged
2023-11-03,Joshi Traders,Kirana,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,21,70,1470,Online,Late Delivery
2023-11-10,Modi Kirana,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,35,110,3850,Online,
2023-11-05,Thakur Traders,Kirana,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,40,350,14000,Offline,Damaged
2023-11-28,Star Bazaar Pune,Supermarket,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,13,280,3640,Offline,Wrong Item
2023-11-27,Pawar General,Kirana,Surat,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,22,140,3080,Offline,
2023-11-22,Thakur Traders,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,22,30,660,Online,
2023-11-17,Jadhav Store,Kirana,Vadodara,Gujarat,NexaGold Red Chilli 200g,Spices,23,30,690,Online,
2023-11-17,Rajput Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,20,110,2200,Offline,
2023-11-17,Rajput Provisions,Kirana,Nagpur,Maharashtra,NexaGold Red Chilli 200g,Spices,17,110,1870,Offline,
2023-11-25,Gaikwad Store,Kirana,Ahmedabad,Gujarat,NexaGold Red Chilli 200g,Spices,21,30,630,Offline,
2023-11-25,Patil General,Kirana,Ahmedabad,Gujarat,NexaCare Soap 100g,Personal Care,22,30,660,Offline,Damaged
2023-11-19,Big Bazaar Vadodara,Supermarket,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,16,280,4480,Offline,Damaged
2023-11-14,Reliance Fresh Baner,Supermarket,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,9,30,270,Online,
2023-11-09,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaCare Soap 100g,Personal Care,7,30,210,Online,Late Delivery
2023-11-15,Chavan Traders,Kirana,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,33,70,2310,Offline,Damaged
2023-11-23,Kulkarni Store,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,8,50,400,Online,
2023-11-20,D-Mart Hinjewadi,Supermarket,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,30,550,16500,Offline,Late Delivery
2023-11-03,Bhat Store,Kirana,Vadodara,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,15,140,2100,Online,Damaged
2023-11-15,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,3,280,840,Offline,
2023-11-16,Desai Provisions,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,36,50,1800,Online,
2023-11-24,Reliance Fresh Wakad,Supermarket,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,38,70,2660,Offline,Late Delivery
2023-11-15,Reliance Fresh Wakad,Supermarket,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,35,30,1050,Offline,
2023-11-20,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,24,350,8400,Offline,Damaged
2023-11-06,Deshmukh Provisions,Kirana,Kolhapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,5,280,1400,Offline,
2023-11-20,Big Bazaar Vadodara,Supermarket,Pune,Maharashtra,NexaCrunch Chips 100g,Snacks,1,70,70,Offline,
2023-11-04,Sharma Kirana,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,7,70,490,Online,
2023-11-17,Joshi Traders,Kirana,Surat,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,15,140,2100,Online,
2023-11-10,More Supermarket Viman Nagar,Supermarket,Kolhapur,Maharashtra,NexaCrunch Chips 100g,Snacks,20,50,1000,Offline,
2023-11-01,Reliance Fresh Wakad,Supermarket,Pune,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,15,50,750,Offline,Wrong Item
2023-11-25,Star Bazaar Pune,Supermarket,Nashik,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,40,550,22000,Offline,
2023-11-07,Modi Kirana,Kirana,Rajkot,Gujarat,NexaClean Dishwash 500ml,Household,11,350,3850,Offline,
2023-11-09,Gokhale Provisions,Kirana,Surat,Gujarat,NexaGold Multigrain Atta 5kg,Atta,31,350,10850,Online,
2023-11-22,Reliance Fresh Wakad,Supermarket,Rajkot,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,24,110,2640,Online,Late Delivery
2023-11-07,Reliance Fresh Baner,Supermarket,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,8,550,4400,Offline,
2023-11-16,Nair Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,29,350,10150,Offline,Late Delivery
2023-11-10,D-Mart Hinjewadi,Supermarket,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,24,30,720,Offline,
2023-11-12,Apte Traders,Kirana,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,30,350,10500,Offline,
2023-11-14,Nair Kirana,Kirana,Rajkot,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,19,50,950,Offline,
2023-11-21,Parmar General,Kirana,Ahmedabad,Gujarat,NexaGold Turmeric 200g,Spices,16,50,800,Online,
2023-11-18,D-Mart Kothrud,Supermarket,Rajkot,Gujarat,NexaGold Turmeric 200g,Spices,18,350,6300,Offline,
2023-11-02,Parmar General,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,36,280,10080,Offline,
2023-11-22,D-Mart Hinjewadi,Supermarket,Solapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,17,280,4760,Offline,
2023-11-11,Mishra Provisions,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,40,50,2000,Online,Damaged
2023-11-14,Shah General,Kirana,Rajkot,Gujarat,NexaGold Red Chilli 200g,Spices,37,550,20350,Online,Late Delivery
2023-11-24,Bhosale Provisions,Kirana,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,24,140,3360,Online,
2023-11-23,Mishra Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,23,50,1150,Offline,Late Delivery
2023-11-27,Patil General,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,16,110,1760,Online,Late Delivery
2023-11-09,Apte Traders,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,16,30,480,Offline,Wrong Item
2023-11-26,Gokhale Provisions,Kirana,Rajkot,Gujarat,NexaCare Soap 100g,Personal Care,23,30,690,Offline,Damaged
2023-11-22,Big Bazaar Vadodara,Supermarket,Solapur,Maharashtra,NexaGold Red Chilli 200g,Spices,37,50,1850,Online,Late Delivery
2023-11-06,More Supermarket Viman Nagar,Supermarket,Pune,Maharashtra,NexaCare Shampoo 200ml,Personal Care,30,140,4200,Offline,
2023-11-09,Sawant Traders,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,28,350,9800,Offline,
2023-11-21,Deshpande Store,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,5,110,550,Online,Damaged
2023-11-14,Yadav General,Kirana,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,12,350,4200,Offline,
2023-11-11,Sawant Traders,Kirana,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,3,280,840,Offline,
2023-11-06,Shah General,Kirana,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,27,70,1890,Offline,Late Delivery
2023-11-26,Sharma Kirana,Kirana,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,37,110,4070,Online,Late Delivery
2023-11-06,Shinde Traders,Kirana,Kolhapur,Maharashtra,NexaCare Soap 100g,Personal Care,39,110,4290,Offline,
2023-11-03,Sawant Traders,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,30,140,4200,Online,Late Delivery
2023-11-27,Reliance Fresh Wakad,Supermarket,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,36,50,1800,Offline,
2023-11-21,Rajput Provisions,Kirana,Solapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,4,350,1400,Offline,
2023-11-13,Kulkarni Store,Kirana,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,27,280,7560,Online,Wrong Item
2023-11-07,Gupta Store,Kirana,Surat,Gujarat,NexaClean Floor Cleaner 1L,Household,11,70,770,Offline,
2023-11-25,Bhosale Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,29,70,2030,Offline,
2023-11-02,Thakur Traders,Kirana,Rajkot,Gujarat,NexaGold Red Chilli 200g,Spices,23,280,6440,Online,
2023-11-21,Reliance Fresh Wakad,Supermarket,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,31,110,3410,Offline,
2023-11-11,Deshmukh Provisions,Kirana,Aurangabad,Maharashtra,NexaCrunch Chips 100g,Snacks,19,140,2660,Offline,
2023-11-17,Pawar General,Kirana,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,38,30,1140,Offline,
2023-11-17,Desai Provisions,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,18,550,9900,Offline,
2023-11-22,Sawant Traders,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,40,70,2800,Online,
2023-11-22,Patel Kirana,Kirana,Nashik,Maharashtra,NexaGold Turmeric 200g,Spices,14,280,3920,Online,Late Delivery
2023-11-24,Deshpande Store,Kirana,Pune,Maharashtra,NexaClean Dishwash 500ml,Household,11,280,3080,Offline,
2023-11-02,Joshi Traders,Kirana,Nashik,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,17,110,1870,Online,
2023-11-01,Jadhav Store,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,16,140,2240,Offline,Wrong Item
2023-11-06,Sharma Kirana,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,32,280,8960,Offline,
2023-11-10,Reliance Fresh Wakad,Supermarket,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,2,70,140,Offline,Late Delivery
2023-11-21,Gaikwad Store,Kirana,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,10,50,500,Offline,
2023-11-05,Gupta Store,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,2,70,140,Offline,
2023-11-19,Joshi Traders,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,40,350,14000,Offline,
2023-11-11,Mehta Kirana,Kirana,Nagpur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,40,140,5600,Offline,
2023-11-27,D-Mart Aundh,Supermarket,Solapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,27,70,1890,Offline,
2023-11-17,Sharma Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,28,140,3920,Online,Late Delivery
2023-11-20,Gaikwad Store,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,32,70,2240,Offline,
2023-11-11,Reliance Fresh Rajkot,Supermarket,Solapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,31,30,930,Online,
2023-11-16,Jadhav Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,27,30,810,Offline,
2023-11-15,Nair Kirana,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,12,140,1680,Online,
2023-11-20,Khare Kirana,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,21,70,1470,Offline,
2023-11-10,Pandey Store,Kirana,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,8,140,1120,Online,
2023-11-26,Mehta Kirana,Kirana,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,1,30,30,Online,
2023-11-07,Shinde Traders,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,9,140,1260,Online,Damaged
2023-11-27,Big Bazaar Vadodara,Supermarket,Nagpur,Maharashtra,NexaGold Red Chilli 200g,Spices,14,550,7700,Offline,Late Delivery
2023-11-26,Jadhav Store,Kirana,Pune,Maharashtra,NexaCare Shampoo 200ml,Personal Care,29,70,2030,Online,Late Delivery
